Anomia67,Powles67,Anomia71,Powles71,Educ,SEI
3.691374652425421,2.9076804315660283,3.2086056489572394,3.993816277324365,2.505634090795158,18.209337150897028
1.172539043404706,1.0954125562189767,2.45277138897749,2.1717523959355907,2.845701442219708,20.806400369511937
3.428150689480925,2.6927422087365054,3.768272695874635,2.4942938641982924,1.739593376406303,20.60068901253198
3.1962518037361174,1.84295875444891,3.1637244541620255,2.3547496490005013,4.6383189894757635,20.621860594308004
5.452413160465016,4.705282073923291,3.9266747401693496,4.486547573576813,3.114405091638501,20.429674688573087
2.9869066924036134,2.612279564155232,1.6755043161576129,1.3746983002825144,3.0298200616925004,19.587621248073976
3.540627806312214,3.6708837958534764,3.554716380180435,3.3308623905912422,3.742318438060379,19.675927081510153
1.022881304721596,3.1176101136008274,1.851469310450327,1.4000889939385053,2.5583652189233073,21.34576981781707
2.225166220312556,2.2830364884383156,3.5854210658650962,3.868155474317391,3.6187264180887073,20.55117223585025
4.227964342137681,3.2374852175332904,1.213618718396619,2.494034054358967,2.1826766254178147,20.717087754212958
2.3225441474621906,3.493873935574869,3.3478448785532713,2.0758714625785566,3.1182433916943664,19.607028104082787
2.760780838355239,3.669048615315468,2.1712537273971177,2.9523942758039676,4.515731293557872,20.151697862186637
2.9461082132773373,3.15813405475562,3.2707635763038545,3.522024860725727,2.190087089691157,18.94961099254078
1.2717635013393438,1.3519997133305917,3.147555926578345,2.551146112339932,3.893761086729058,20.674034742387633
3.597501464080639,2.22562205284938,3.65829682958884,2.995214367920187,2.521302459249292,20.196301373030437
3.3486109131806554,2.897687098958172,3.051549605385058,5.216894475814801,3.3157235023335963,19.94955795291398
4.067873714188947,3.040121190942527,0.9652197387695178,2.6488067729311053,3.4242698556970477,20.937232908951433
2.185102119717211,2.789330524710783,3.4925640967967455,3.2944446418920887,1.975074293266507,19.181814001843268
4.147713203871248,4.794501601130234,3.3716050600171945,3.614562850034708,2.2034638869800283,18.653673366808707
4.018124654891857,2.22745887797895,2.6442185012418906,3.047996142181976,4.308580194017904,19.510432539447326
2.7241162232465292,2.3129937241095138,3.9453580579713643,2.9470457199132305,2.6363415774432135,18.998323341478077
3.925205983318028,4.221381899971409,4.77966749372728,4.588503252691458,3.4678959937489826,20.167796684999388
2.7816329173549583,3.577319410686454,3.661803295376938,3.354488328763074,3.2865703179964574,20.686055444895405
2.951161022731946,2.5118672894056395,4.361149514236406,4.647474311754635,2.858503313782865,20.50306749793909
3.3884473169411162,4.113442030504565,3.8733265107156463,4.331763641005892,4.08098419081263,20.724652385216658
4.127403291853719,3.9728303722173957,3.6837528308589764,3.5561966808563277,1.849587541543852,19.424071067857422
1.3832172752466088,1.0251584633135433,1.6411435102444187,1.1193970207343917,3.309690467247534,20.283759469712656
1.8710711731507124,2.3365455820015875,1.8094454853206645,1.2039503905755489,3.694317996316243,20.039026779732186
3.386285131425567,4.660464069759865,2.923026816377635,4.677035778532268,2.980999015771799,18.916748396018978
2.01591711923672,1.5285585127197012,2.2505744215500796,1.9725133932878909,4.092693781698233,21.345937922360495
3.969427532871893,3.9929402670277554,3.6419793774337696,4.886164153066867,0.6668235588859117,20.246401693251748
1.3359228014762323,4.276041324903681,2.6278279072483635,2.5874442200652963,1.3817649365019549,19.676327048295562
3.2247017898092967,2.1166502919776926,2.7659618744830694,2.8961583640671735,2.91258902897047,19.794167486014786
3.5227990468995176,4.19609759263704,2.728364762233899,3.6352541634907136,4.0449127298117205,20.288263645462926
4.212714647660347,3.858575851826055,2.2844532850252017,1.2104182603318232,1.9733650918200358,20.08696647355885
5.289876142537857,3.7201276745129426,4.3797826563968805,3.3730568362504605,0.7774469591835076,17.501950035409877
3.021313345886177,1.7598909410077272,2.2453876572446543,1.9624838457738056,2.3725645923691054,18.7751714702334
4.080419734602708,4.855468727888716,3.45674045217426,4.441626315365938,0.85677920989855,19.294865309399018
3.628810663615103,3.699884173404099,4.101749636201343,4.30063450336867,3.609869398338587,20.48204929345896
1.9981500226340407,2.190727096190313,2.8259099816671998,2.277868184486503,3.932044890797868,20.12486433684481
3.1558832184860517,3.163436527316414,3.925530723686554,3.2443352510016767,2.9575026938138493,20.918699036444202
3.7258729218069293,3.2663652464025095,3.637900042936777,4.346291514428442,2.1343499134149413,20.295412174348087
3.920395513272691,2.3832948796993305,4.046116619686014,3.2218604337022625,1.4522867168112208,19.297771503516945
3.8933888141532322,4.5133598298805815,4.871634637698206,5.8251314260643685,2.8307807964650107,20.31456027580142
4.753817223165901,3.296319325423165,4.115293512634676,2.219285945557533,2.5118003707843113,21.866986152699436
2.9089745540053937,3.311415118887423,1.6409630085470304,2.0253862819656754,3.6101005016536374,19.877885036540487
3.0837796984135526,4.155908625608178,2.870385109890707,1.9239628572071934,3.360633286301056,20.80852798938389
3.6832620534407665,3.7590484303746576,3.126798780281646,3.4353105528378935,1.2119114618346956,19.28655022839726
4.234874958825591,4.620615799446375,3.683225982534622,3.5166941370980367,2.562374927549192,19.94577215301722
3.7554151345312388,1.9893948547705642,2.7575192923337934,1.7292881338255692,3.0206147330588924,20.180651002894404
2.5299005534957484,3.312336957450453,2.8121194652966284,2.913294860117281,1.8497866061208468,21.012283975040752
3.4941249246117074,2.751306366828296,2.5567823012263053,1.7472629502615342,3.475074221851604,20.00828192921008
1.8398406298392456,1.6073836125696888,3.0077695576674,2.9299541471797075,3.500152639619463,20.857431229265853
3.6099790880524267,3.0101445713253887,3.28476840439567,3.188339914929056,2.548017586836429,20.311530458169287
1.1864174080186796,1.2287333559993294,1.6564069883847206,2.435377208369671,3.7766899236479863,19.886765245863213
4.748237726619355,4.879196531312355,3.687680776865736,3.5373605741646834,2.464573342021373,18.511045192336695
3.9771255325757884,2.9253668874121117,4.792721886416751,4.710151373784088,1.9013713456452617,18.771109029366336
3.7600519009227975,3.3078798807864738,3.5596054792324576,2.7087760740298146,3.9409957340766866,22.08861024515604
5.663788468970829,4.148744135476535,4.197670479298013,4.025076775702573,2.494553331803019,19.42131291590791
2.1170658420665553,1.1441736287568303,1.762347501128504,1.664363169376242,2.328864585985977,19.496252722726684
3.0915415147503382,2.631889161812832,3.9581918035218475,3.0984499670550445,3.2587696184534862,18.828331355327002
1.070811453881751,1.5736353631115663,2.305607743637263,1.6773892085398932,4.465443021351509,20.51970202211867
2.423849164340755,2.0493953199864636,0.8434709727072685,3.038381472996844,3.0635339577371905,20.182916169172117
2.529819817326911,3.38184022092491,3.1652988824454833,2.8289832784836753,3.5942959752367774,20.76184088687307
2.9251005069177793,2.807255238969861,2.3295240977622935,2.22512287114937,2.8038426290513705,19.140395000735552
0.8865889493175381,1.1880008020969413,2.2859523921960547,2.185406509880533,5.273911428666755,21.20453905454216
4.103648155669639,4.350745925108281,3.865792572606902,5.0479984218799645,1.0289031301136096,19.268325725015814
1.7700077993335603,1.9931120376850122,1.5336951960605685,2.6876057011000736,4.413350421023221,20.523513887587317
2.004422462041632,2.7562556252894317,3.360226879445567,3.239880782258084,2.853669900931054,20.001274139642796
3.4959952277164197,2.386025008627672,2.008674920131001,3.860231088109116,3.817446109117373,19.454782354491122
3.6341509113013113,1.970624790600393,3.373578982936026,2.93449073086254,2.9653336205791057,21.398360975284916
2.773094894058861,1.5054103048404115,1.7466657074448668,1.1578795131642114,3.710068217458404,19.793330022265675
2.2957789991023736,2.266385864730937,2.6933219922797833,2.1233090763146363,3.291935415985384,20.329326243119304
2.1349325056826074,2.843119657327726,3.3528858961364407,3.8080443572399436,3.4253890016168493,19.864613489065515
1.3742784555315462,1.6185733645954103,1.3997776800538901,1.2368062177529129,4.454269468430574,20.758293800418553
3.116226035116704,3.08329134723558,2.8971914170892266,2.5522206910668395,4.089470837235685,21.05807108309802
3.5698646562627006,4.040535848882404,2.293669957783181,2.5497216818834447,3.1329803035934662,19.3883495207813
1.8103298123566165,2.54728616836469,1.9051895755056898,2.9102289430555626,3.751520779382572,21.253166101924307
0.8990187688343116,2.1413973432402513,2.0546949049657433,1.985776252457333,4.320603199533292,21.512815633803523
1.1721127529614603,0.731452502577953,1.6025519975312454,0.5137599052372597,5.4846631775214405,22.602833914909674
2.7482664232373533,3.447785069168635,3.9053096360149553,1.5865795917678867,2.653287215459525,19.633565302914178
3.084071694517501,2.7456626921116105,3.2752322863873435,3.2845606270634202,4.490743794617252,19.19047407859344
2.198323493370103,2.656401904514458,1.4983223233526737,2.1117858560832032,4.00352659150014,19.588115807322836
3.709012327430469,4.120457265190962,1.643597921976702,1.643631206892942,2.8413506994053113,21.27960870362419
4.079673830056105,3.754905822463046,4.255152744848124,4.41417760203499,0.8757383963895413,20.59488703221029
4.244091745236212,4.376134435286094,4.760888306224665,4.784490591814854,2.4194654187382296,19.690813188323872
1.7660025824284629,2.2319315595949,2.15249113673004,2.3638424281102415,4.399024937687501,19.863393926448833
0.864585371432673,2.389721634746545,1.390846383703231,3.193535692129527,3.175294108427552,20.489557769814102
2.8239006737610564,2.5337439575717364,3.176243393245696,2.593996113681766,2.349261074763119,21.215050603776366
3.2721588622148623,2.1942870134220556,3.2018756730208056,2.92368904281154,2.885170024714316,18.793796550950344
3.2876665373876195,2.72038782580817,3.356253252611584,3.542024640389673,4.389723943512923,20.472966492735026
4.85028163025529,4.017231775878576,3.714656369361274,2.6395588434006756,1.400476653920997,18.405642478500678
2.906614287950271,2.848939878923652,2.5090373589987034,2.134035503862061,4.084975093330977,19.792094709409383
2.8687003254119614,3.1486109462333527,3.237771355228354,3.4480849906934816,1.9908641327796954,19.237739458951594
2.276506375783304,4.427623385729545,3.242712731495653,3.45438770179802,3.289923167405624,20.180721512145034
3.0597964655240384,2.8849802423710575,4.501046641228289,3.4983518415970907,0.8554518814085537,20.07380456021141
4.512317409257984,4.764501306750832,4.045366363219882,3.5914200718442286,2.211419245656817,20.608987056000075
3.7426655122439914,3.9250999466984196,2.5561520977437677,3.077921415326646,1.1231108308469202,19.075044041507898
3.344154880681469,1.5777608411644306,3.424696306241067,2.0749487523086767,3.5162985766823627,20.42139966017011
3.9824725594635066,4.608868493243461,2.292901345100948,4.518927119888528,2.6567865874684884,20.082432429009575
4.201600021012158,3.715358658813622,3.7464426301063147,2.1626200192363854,2.195188067538015,18.22813280397914
2.988740709132471,3.2764220871253715,3.270703862596743,3.0353168760081957,2.5059329070443894,20.42413201712337
2.4338918571698773,2.9366288120040007,2.58603335376233,3.325842454167111,3.060717169021729,21.331738915786264
1.3471078573892104,2.7508060572333157,2.036210785262642,1.8002540305658354,4.231205499700282,22.05556528950183
0.7704824792278022,1.9305967290715036,0.4496245792428408,1.1363159657624406,4.705293309164544,21.54942783716261
3.461673058735558,3.5538384269586096,2.8830335170770485,3.8409531391418317,3.0196354520062627,19.87084596988811
2.4065390550285812,2.804221129879153,2.8487795434401955,3.136118941807973,3.879581946315938,19.27331111201898
2.411238658335679,1.2151887545902165,2.3953873068057145,2.1301568162130886,3.539037544564434,20.520533700124936
2.2484627654170293,2.997799283440632,4.146232983096824,3.7794381849696714,2.3745865049133994,19.893081131747962
2.66551760486797,2.469566380269418,2.0469226226967066,2.3787420418718908,2.884078315535618,19.99174340893659
3.7615852331357997,4.064804700845924,4.5291445741468594,4.312496955867055,4.039922178025856,20.231923467622153
1.7288364385730859,0.8251540232057142,2.789920152379319,3.0352848693497965,4.421093951384603,21.09403511169149
3.883931111298385,3.3286424046146696,2.7278228820559276,3.8908314992814788,2.9434817255628762,19.941273021219665
2.1854015389031383,2.7267110176212235,3.1438353588225665,3.9592349329759244,1.74686313097638,18.896208225130497
3.302582157049803,1.2038163528116799,3.4057016399040956,3.4019057122472076,3.849328532331239,20.989128236375418
1.2073274572492936,1.8085428382550455,1.18175927962587,1.1326529587569651,5.5608519210408724,21.139062961964832
0.959998813502597,3.792453090262039,2.024440679726192,3.906613814427539,3.9020329256909894,22.06434122881223
2.3147263799537874,2.555569945186389,2.5311942589951784,3.264012521933478,4.508861991939246,21.690291112102244
3.7903001843173394,4.393469624935655,2.9998286411014905,3.7972239404830708,4.2054871404251815,20.360917732158725
4.213761539582151,4.318417250697463,4.161989715987586,5.294691858270467,2.469987329762211,19.37160407250628
4.210435575755422,3.044778079018134,2.8301860646550145,2.2339796957302545,2.678592183040213,18.744075596112143
2.162837784105685,2.5595659933514687,2.6397818665037223,3.59179133345809,3.8213770474938187,21.29043488683291
3.400325374773439,4.034193402453518,4.553932148906389,3.8844362432643713,2.0268625091383234,19.610765002158082
2.4857759164024804,3.587545393507103,3.3102551148884163,5.091604408126814,3.147912496087203,18.379427657232203
3.280034295278105,3.383208348595605,3.4976886068269812,3.0243677351533953,3.5804428986822003,19.35578898994508
2.651935403090268,3.7572168856591257,2.172300375568208,4.941199800977002,2.0541288939362157,19.101731130599514
1.9810086829487608,2.2632474546487376,2.037263155603454,2.823272454493431,3.0667753839698766,19.853611246752273
2.245430102442644,3.237123933459239,3.693089646674301,3.0794864234884627,1.8472713344183318,19.526844987415938
1.8664122796671767,2.4705413316037523,3.041897387279441,3.2157432102782733,3.3010952014391766,20.397226660149894
4.3214684696871,3.6226195925145643,3.3303494697907676,3.7732570071395304,1.9238820117320887,19.114352415481125
2.6071979520462802,1.930957087972972,2.875972490724642,3.723174985542388,3.3058511531946477,19.52299536718552
3.4203652817368755,3.6882667851289597,1.911570741018365,3.0142944811609125,3.3944538631948427,18.825329310299683
2.5422135233519296,2.0416368774716576,2.679353075270653,2.894346965568144,2.3591067831610375,19.727306773510154
3.797716006601333,2.437158902181693,3.2489544286965857,3.3967591423464594,3.897633738568569,20.72721416476044
2.3456172351766402,3.2740754961518244,3.346356242766898,4.827180821874962,1.1518901050228614,18.887746871791904
2.2150597523345974,3.41988059924487,3.4417459425980406,3.068430790058324,3.421427719458884,20.948857237019837
3.3899209081871158,2.3701148018076275,4.15632932707084,3.501302893183262,2.902939807667655,19.521518017982302
2.126849763434242,1.4298450664054803,3.8104017636711354,3.4704424420380593,4.316100562197107,19.092735382671354
2.860583154938044,3.722734943616108,3.227154433791066,4.10421881590355,3.546431073834565,20.39584938997208
2.683394830231711,3.419240962673493,2.6492777290850706,3.5087311739131177,3.3438372374195975,21.02991637939466
3.1448948163581965,2.0166171428693076,2.254804069167442,2.399630843552303,1.8535232135240527,20.50765118961355
5.2420823737183895,3.7954676979050124,5.64320236264327,3.4394687732345783,3.919316244158015,20.298971080521266
3.350397134118727,3.619375859792142,1.410853940791782,1.7456337361424406,1.8090963725252243,20.472482403931924
2.7083209584512353,1.7906768900512873,3.882150426690454,3.190661212068761,2.751055126213557,19.706976725906745
3.022716183456594,1.9917452299688925,1.456648598982497,2.673077834461604,2.583821211418384,19.38425312696677
3.6044673811443753,3.628640870329714,3.693523166800852,3.1653406205001082,2.7502082963947427,20.933416670205816
2.365873224880822,3.08014105698012,2.4034962010553387,2.765081342458661,3.5615302021318276,19.117437407473513
2.8792126506098428,3.779844486447211,2.1836610113123514,0.6958747175450886,3.39211040099552,20.54176499725683
3.6478132877207226,3.6331854753781467,3.878882218453335,4.215905839098713,2.6006635804332783,21.792893642165915
2.067636472751419,2.9895855772291284,2.470970011360766,2.5289198720104156,2.526250827905215,20.030192052089653
3.213516182290799,3.199046651348843,2.480263276395675,3.2674594682682994,3.4073095630065584,20.110584916540052
2.5658527528334862,3.7637804374838226,2.744431665016501,3.3873390750264507,4.1239875126564645,20.883339903089265
1.0393520521066142,2.1898780070676507,1.4641484821920316,2.568809539714681,3.8975041618569297,20.77228003184737
4.135194152434515,3.409175462678268,4.336027181523808,4.2322357414705305,2.7178916478871127,21.650956074291713
2.8889404266003473,3.911608047810134,3.419173073152983,4.218294823473661,3.1122475732123562,20.458424300456137
3.5763104231687435,3.4016779391193888,3.396735017127326,3.3046571064317583,2.6739262106459636,18.783493151191152
4.277533155021665,3.785703128390631,5.113662991107418,3.452575118283295,2.9522965192559885,18.281813983411247
2.0361448038731855,4.179016010013294,2.583501238963483,3.78003507750308,2.837609097700986,19.92351905583221
4.163132018995975,5.02880017293418,3.521402225660987,3.4906727795605064,0.7794257862870264,19.862657675670125
2.4543803914537916,2.7960840952820885,2.6871846113177473,2.7676844204957978,3.004533789835089,19.31117618713611
3.883669834728508,3.5419313335196407,3.521682087042384,3.804044043799875,2.7265622329902213,18.81251000950167
3.475752463574195,2.3964701662013064,3.7661266368465838,2.745413082828355,2.4520450348943514,19.405815631387487
2.81100629056433,2.5328478529218725,2.520425647449541,2.6905714649014794,2.5278390813358387,20.588722874245754
4.10958040684271,4.244087170709036,4.296391692725922,3.4556271861126526,2.273613839005027,18.252527626580672
3.4573706658764167,3.9433564947974378,3.1714346594611604,3.9327444355299725,1.0933805579872915,20.882304689124936
5.031549365882029,3.7385133638670283,4.182069416722843,3.0267672974593105,2.5082762709066087,20.69225030310978
3.3901664477535656,2.9249579805019894,2.806725074685624,2.296229844596122,3.1195646774230217,21.394695420223492
4.462043646576184,4.146456183466765,3.8173180454860267,3.9900967962677614,3.3822960194510854,20.424318689284977
3.1459720007595293,2.9468149241111004,3.0402152134780076,2.8583521586021052,1.9820532804042448,20.171728831898015
4.447905897141642,3.584671847736596,3.072207717996744,4.057829971414746,0.8468282451343954,18.686079435204984
1.9106197041321462,2.4005977891246744,3.0276558688462396,4.547475693203823,1.6391370170190294,18.760305238273162
3.3675786073775438,5.167766560163642,3.3227811825055684,3.559553720951908,1.9808569370575906,19.523841060366873
3.837658064193805,3.658505499220553,3.611090870403832,2.200211284882606,2.8683606331410516,21.115903732550052
3.123959300809957,3.1567928775955254,2.701143871356038,2.0695861881357835,2.548611951889433,21.712421145962885
3.2140939185739543,4.8613452790488365,3.1619204253297615,4.563546698159088,2.905333637221104,18.134227287267656
2.9811677439758366,2.189021898864242,3.2246129565945294,2.908913391400284,2.528725069297555,18.769637256835523
3.344219708749045,4.652243018384002,3.89448774646037,5.052497753704037,1.8594173783173635,20.040333846125115
3.389950146449435,3.7545801968901618,3.4517704785482177,2.501591962220595,2.0371336842501253,19.22622562172658
2.0742252600735664,3.064563362366299,1.3335455540001233,2.5173842501832877,4.159945456095137,19.861893238123095
2.6518952333137285,2.1702152325172843,2.7858100447683194,3.419996885790234,4.029057609509603,19.978273095034538
0.9375710119639455,1.4508135939168887,0.5285623904259067,0.654537403344972,3.5553192733179477,20.945096422420054
3.2114451075011976,3.462665166945175,4.884316518045578,4.24904872394372,3.442151439444466,20.24213674740912
2.735657745992122,2.960377193877945,2.5302810108661324,4.084510563941216,2.672571310639734,18.952180176012206
2.7945449012823422,4.424709139659747,2.4451749506950224,2.6118443603056978,2.5865510425887432,20.780679104073833
2.4472042186735807,3.2159766031766446,2.4667610883130875,3.906484667269257,2.7462577088983604,20.50724887038841
3.753880085032596,3.787515202606671,3.894062369314636,2.6869291940661135,3.2369362498094523,20.770593049091623
4.864274901975756,4.85215434621797,3.2660435194827673,2.4684175357866254,1.6845474402547465,20.18416086202009
2.5383530180195475,3.7950291520095822,2.484124923367341,3.0907583744043867,3.161814537915954,20.774278097211408
1.4855601931467584,0.420805982309401,0.1981680690027532,0.5156348903728687,4.091521138517709,21.480974497807246
3.838535113388467,2.8892680466785734,2.741443087157531,2.8122411961942,1.8418085720693371,19.15100917151623
3.4180373515402453,3.7739043597255035,3.223834891790349,3.725707620130797,3.7568525125148917,19.398458461562004
3.137446118856791,3.4149867253366395,4.058205588856918,3.798201900895496,1.3883713800959538,18.487622777970852
5.424404525299321,2.984651552176187,3.9940136126167713,2.752014720420733,3.3342681879590153,19.635948863017582
2.425404869657212,1.988427751659015,2.514597649777675,2.598377723380589,6.3490189466256375,21.434112944622104
4.8163945992714225,4.674192433993392,4.241316302675497,3.4487141199716977,3.1031266959341153,20.27464498169515
3.1556354877594543,3.17103901355821,2.4275502540561735,2.9316970615501443,2.352090756353123,18.38329671213517
0.9067820874228323,1.6768655258213419,2.020023624643307,0.8521418161155858,3.108916236732023,21.312558143217736
1.7262793642536562,2.0752161241737896,3.4709191114413973,3.885031092302848,3.0107925661520243,19.758284941060026
3.2561242683631604,2.569793443239634,3.7170752875495547,3.319290221328119,3.011409299816069,21.984463482784026
2.0936056482628107,2.7825966153664554,2.2377177353763895,1.8275773630088084,2.8389636022819724,19.81734978880737
1.9870247615952372,3.120759724618475,2.2186174918475077,2.7771437948547986,3.1737431723066587,19.392999245536878
2.7092525650722514,1.433365006498088,2.6632628631615582,3.006729536983925,4.135321684070364,19.956778861706244
2.2059852245307674,1.8764962066968993,3.1550536952650314,3.1298634865101946,3.408495899484338,20.824291299614618
2.7699783026708955,3.6397518641687174,2.991259847956369,3.1898624967228524,2.455072658622018,19.122520295843405
3.261146006952346,4.3381580457627305,3.059959875137199,3.7554024214615507,1.786966756635794,19.962700880426443
2.4117609700180065,2.600338874205349,1.4448862916471132,1.6844121475936504,2.3482021810579807,19.459915669421285
3.812041733473093,2.6386923006820706,3.3132338128634187,3.3490010620427837,1.8732778578262315,17.663257207626927
2.1692029745968835,2.989567609240372,3.8332327058785354,3.1698468607827706,2.498802197039866,19.026917635480597
3.2658244756659878,3.5460865681955056,4.529358272533249,2.964523999643316,2.5677015445909523,18.831438788806064
4.287455151460875,4.374256883791867,3.42170189169189,3.1835547280385184,2.691211703282417,19.440443362252246
1.980011510597179,1.9747804961209308,1.8288501782264561,2.23549781699361,3.8956933620696224,20.56899614391723
3.60250255821461,3.109482840336186,2.202157538298382,2.5437254842324535,2.021456071068514,18.866014891415414
4.648708791053557,4.093496888388568,3.8634587184543836,3.3580081808523436,1.225106749829628,20.806710117491143
2.989433657380551,4.241359840591255,2.5720269891553493,3.868881122853496,2.5675495224892284,20.573336932152067
3.425772716796568,3.8002539423309374,4.850047274198013,4.921838810044357,3.1316117540755375,19.74836792371822
3.9449092950314784,3.1125461914102184,3.400664499260152,1.6326587681965328,2.46954073843321,20.758524461273364
2.1587326476489563,3.459386089173182,2.90485819676866,2.8702698364884616,2.517863844009521,18.083947358579696
2.3909180805718204,3.12628608052817,3.4953787813406105,3.80535978948273,2.741449891997136,18.965144896648887
4.29229304295892,4.363535472886466,4.894427627299018,5.590135033477171,1.0373078951925128,18.799648953040727
3.6276011671345554,4.926154133630243,3.4316388468170396,4.132392998475018,2.6423522271588844,20.049774950102172
3.429118940955478,3.103105418531557,3.1777812917031327,3.2651045682153277,2.0841114025998957,18.621770898893946
3.186242962931125,2.536559975721263,2.9313332421515965,1.4429652643087256,3.952840515398206,19.63412947115094
